double,hit,stand,player_total,dealer_card_up,best_action,split
-0.9126828571428571,-0.45700857142857143,-0.21159714285714284,paired_16,4,split,0.22578571428571428
-0.8992742857142857,-0.45038285714285714,-0.16828857142857143,paired_16,5,split,0.2999357142857143
-0.8590142857142857,-0.4310742857142857,-0.1561857142857143,paired_16,6,split,0.41084714285714286
-0.8266514285714286,-0.4139785714285714,-0.47346,paired_16,7,split,0.3276157142857143
-0.9191085714285714,-0.4563557142857143,-0.5112285714285715,paired_16,8,split,-0.017297142857142858
-1.01752,-0.5088614285714286,-0.5427771428571428,paired_16,9,split,-0.3835
-0.99842,-0.4969057142857143,-0.4981757142857143,paired_16,10,split,-0.44388428571428573
-0.7146742857142857,-0.35717,-0.46126285714285714,paired_16,11,split,-0.25625
-0.7249142857142857,-0.36200714285714286,-0.2941714285714286,paired_14,2,split,-0.12419142857142858
-0.69676,-0.34922857142857144,-0.25267428571428574,paired_14,3,split,-0.03856
-0.6697171428571429,-0.33195857142857144,-0.21261428571428573,paired_14,4,split,0.05464142857142857
-0.64032,-0.3214214285714286,-0.16526857142857143,paired_14,5,split,0.15315
-0.6029914285714286,-0.3003742857142857,-0.15540571428571429,paired_14,6,split,0.25147857142857144
-0.6667342857142857,-0.3209042857142857,-0.4751457142857143,paired_14,7,split,-0.043852857142857145
-0.76208,-0.37126714285714285,-0.5085771428571428,paired_14,8,hit,-0.38451857142857143
-0.8756171428571429,-0.43040285714285714,-0.5412514285714286,paired_14,9,hit,-0.5744971428571428
-0.8642542857142858,-0.43048857142857144,-0.4982,paired_14,10,hit,-0.6038371428571429
-0.646,-0.30477571428571426,-0.46125,paired_14,11,hit,-0.45479714285714284
-0.50574,-0.2549228571428571,-0.2924457142857143,paired_12,2,split,-0.2029257142857143
-0.4659114285714286,-0.23424142857142857,-0.25205428571428573,paired_12,3,split,-0.10659
-0.4226714285714286,-0.21015857142857142,-0.20959142857142857,paired_12,4,split,-0.013417142857142857
-0.38469714285714285,-0.19078857142857142,-0.16739428571428572,paired_12,5,split,0.09160571428571429
-0.34097428571428573,-0.17007714285714284,-0.15429428571428572,paired_12,6,split,0.16845428571428572
-0.5033285714285715,-0.21348857142857142,-0.4751142857142857,paired_12,7,hit,-0.2512442857142857
-0.6120085714285715,-0.27080571428571426,-0.5100685714285714,paired_12,8,hit,-0.41878857142857145
-0.7391971428571429,-0.3407057142857143,-0.5429228571428572,paired_12,9,hit,-0.6056928571428571
-0.7396857142857143,-0.35327142857142857,-0.49903285714285717,paired_12,10,hit,-0.6625242857142857
-0.5756857142857142,-0.24312571428571428,-0.45935714285714285,paired_12,11,hit,-0.4541742857142857
0.3632742857142857,0.1831057142857143,-0.2934742857142857,paired_10,2,double,-0.2791542857142857
0.4102828571428571,0.20865857142857142,-0.25521714285714286,paired_10,3,double,-0.1972957142857143
0.46298285714285714,0.2306757142857143,-0.21091142857142858,paired_10,4,double,-0.10810428571428571
0.51568,0.2572642857142857,-0.1679257142857143,paired_10,5,double,-0.004482857142857143
0.5741028571428571,0.2884457142857143,-0.1522457142857143,paired_10,6,double,0.06327571428571428
0.39572857142857143,0.25715,-0.47422285714285717,paired_10,7,double,-0.2830742857142857
0.28270285714285714,0.19871285714285714,-0.5094571428571428,paired_10,8,double,-0.4527842857142857
0.14158,0.11463142857142856,-0.54222,paired_10,9,double,-0.6348157142857143
-0.010145714285714286,0.02333285714285714,-0.49822714285714287,paired_10,10,hit,-0.6745485714285714
-0.006205714285714286,0.059365714285714286,-0.46079714285714285,paired_10,11,hit,-0.4666542857142857
-0.2042942857142857,0.009675714285714286,-0.2954171428571429,paired_8,2,hit,-0.1811357142857143
-0.13379142857142856,0.045212857142857145,-0.2513542857142857,paired_8,3,hit,-0.08891428571428571
-0.06996857142857142,0.07718285714285714,-0.21243714285714285,paired_8,4,hit,-0.0031757142857142856
0.009134285714285715,0.11722142857142857,-0.1654057142857143,paired_8,5,hit,0.10866714285714285
0.08704571428571428,0.16424142857142857,-0.15343142857142858,paired_8,6,split,0.17761285714285716
-0.18616,0.10552285714285714,-0.4733685714285714,paired_8,7,hit,-0.15244142857142856
-0.45013714285714285,-0.042667142857142855,-0.5091542857142857,paired_8,8,hit,-0.3153
-0.7158085714285715,-0.20075857142857143,-0.5446685714285714,paired_8,9,hit,-0.5074171428571429
-0.6898914285714286,-0.2259057142857143,-0.49707,paired_8,10,hit,-0.5741042857142857
-0.5572342857142857,-0.13739285714285715,-0.4597542857142857,paired_8,11,hit,-0.3897442857142857
-0.5670028571428571,-0.10671428571428572,-0.29298857142857143,paired_6,2,hit,-0.11701714285714286
-0.48185428571428573,-0.06467571428571428,-0.24968,paired_6,3,split,-0.034332857142857144
-0.4009742857142857,-0.02108,-0.21269142857142856,paired_6,4,split,0.06179571428571429
-0.3147285714285714,0.028261428571428573,-0.1677,paired_6,5,split,0.15994857142857144
-0.28318,0.056857142857142856,-0.15341142857142856,paired_6,6,split,0.23862285714285714
-0.8988428571428572,-0.12461,-0.47148285714285715,paired_6,7,split,-0.03476428571428571
-1.000802857142857,-0.19726142857142856,-0.5099714285714285,paired_6,8,hit,-0.21542714285714284
-1.0664285714285715,-0.28158428571428573,-0.5436771428571429,paired_6,9,hit,-0.42697
-0.9782828571428571,-0.30825285714285716,-0.49808,paired_6,10,hit,-0.50488
-0.8999342857142857,-0.21201857142857142,-0.46063571428571426,paired_6,11,hit,-0.33304285714285714
